Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Main_Deployed
21.1167,32.07,-0.353597,504.39,514.89,-20.2412,1
21.125,32.1526,-0.35358,504.221,514.721,-20.2412,1
21.1333,32.2352,-0.353563,504.053,514.553,-20.2411,1
21.1417,32.3178,-0.353547,503.884,514.384,-20.2411,1
21.15,32.4004,-0.35353,503.715,514.215,-20.2411,1
21.1583,32.483,-0.353513,503.546,514.046,-20.241,1
21.1667,32.5656,-0.353496,503.378,513.878,-20.241,1
21.175,32.6482,-0.353479,503.209,513.709,-20.2409,1
21.1833,32.7308,-0.353462,503.04,513.54,-20.2408,1
21.1917,32.8135,-0.353445,502.872,513.372,-20.2407,1
21.2,32.8961,-0.353428,502.703,513.203,-20.2406,1
21.2083,32.9787,-0.353411,502.534,513.034,-20.2405,1
21.2167,33.0613,-0.353394,502.366,512.866,-20.2404,1
21.225,33.1439,-0.353377,502.197,512.697,-20.2404,1
21.2333,33.2265,-0.35336,502.028,512.528,-20.2403,1
21.2417,33.3091,-0.353343,501.86,512.36,-20.2402,1
21.25,33.3917,-0.353326,501.691,512.191,-20.2401,1
21.2583,33.4743,-0.35331,501.522,512.022,-20.2401,1
21.2667,33.5569,-0.353293,501.354,511.854,-20.24,1
21.275,33.6396,-0.353276,501.185,511.685,-20.2399,1
21.2833,33.7222,-0.353259,501.016,511.516,-20.2399,1
21.2917,33.8048,-0.353242,500.848,511.348,-20.2398,1
21.3,33.8874,-0.353225,500.679,511.179,-20.2398,1
21.3083,33.97,-0.353208,500.51,511.01,-20.2397,1
21.3167,34.0526,-0.353191,500.342,510.842,-20.2396,1
21.325,34.1352,-0.353174,500.173,510.673,-20.2396,1
21.3333,34.2178,-0.353157,500.004,510.504,-20.2395,1
21.3417,34.3004,-0.35314,499.836,510.336,-20.2395,1
21.35,34.383,-0.353123,499.667,510.167,-20.2394,1
21.3583,34.4657,-0.353106,499.498,509.998,-20.2394,1
21.3667,34.5483,-0.353089,499.33,509.83,-20.2393,1
21.375,34.6309,-0.353073,499.161,509.661,-20.2393,1
21.3833,34.7135,-0.353056,498.992,509.492,-20.2392,1
21.3917,34.7961,-0.353039,498.824,509.324,-20.2392,1
21.4,34.8787,-0.353022,498.655,509.155,-20.2392,1
21.4083,34.9613,-0.353005,498.486,508.986,-20.2391,1
21.4167,35.0439,-0.352988,498.318,508.818,-20.2391,1
21.425,35.1265,-0.352971,498.149,508.649,-20.2391,1
21.4333,35.2091,-0.352954,497.98,508.48,-20.2391,1
21.4417,35.2918,-0.352937,497.812,508.312,-20.239,1
21.45,35.3744,-0.35292,497.643,508.143,-20.239,1
21.4583,35.457,-0.352903,497.475,507.975,-20.239,1
21.4667,35.5396,-0.352886,497.306,507.806,-20.239,1
21.475,35.6222,-0.352869,497.137,507.637,-20.2389,1
21.4833,35.7048,-0.352852,496.969,507.469,-20.2389,1
21.4917,35.7874,-0.352836,496.8,507.3,-20.2389,1
21.5,35.87,-0.352819,496.631,507.131,-20.2389,1
21.5083,35.9526,-0.352802,496.463,506.963,-20.2388,1
21.5167,36.0352,-0.352785,496.294,506.794,-20.2388,1
21.525,36.1179,-0.352768,496.125,506.625,-20.2387,1
21.5333,36.2005,-0.352751,495.957,506.457,-20.2387,1
21.5417,36.2831,-0.352734,495.788,506.288,-20.2386,1
21.55,36.3657,-0.352717,495.619,506.119,-20.2385,1
21.5583,36.4483,-0.3527,495.451,505.951,-20.2384,1
21.5667,36.5309,-0.352683,495.282,505.782,-20.2383,1
21.575,36.6135,-0.352666,495.113,505.613,-20.2383,1
21.5833,36.6961,-0.352649,494.945,505.445,-20.2382,1
21.5917,36.7787,-0.352632,494.776,505.276,-20.2381,1
21.6,36.8613,-0.352616,494.607,505.107,-20.238,1
21.6083,36.944,-0.352599,494.439,504.939,-20.238,1
21.6167,37.0266,-0.352582,494.27,504.77,-20.2379,1
21.625,37.1092,-0.352565,494.101,504.601,-20.2378,1
21.6333,37.1918,-0.352548,493.933,504.433,-20.2378,1
21.6417,37.2744,-0.352531,493.764,504.264,-20.2377,1
21.65,37.357,-0.352514,493.595,504.095,-20.2377,1
21.6583,37.4396,-0.352497,493.427,503.927,-20.2376,1
21.6667,37.5222,-0.35248,493.258,503.758,-20.2376,1
21.675,37.6048,-0.352463,493.09,503.59,-20.2375,1
21.6833,37.6874,-0.352446,492.921,503.421,-20.2375,1
21.6917,37.7701,-0.352429,492.752,503.252,-20.2374,1
21.7,37.8527,-0.352412,492.584,503.084,-20.2374,1
21.7083,37.9353,-0.352396,492.415,502.915,-20.2373,1
21.7167,38.0179,-0.352379,492.246,502.746,-20.2373,1
21.725,38.1005,-0.352362,492.078,502.578,-20.2372,1
21.7333,38.1831,-0.352345,491.909,502.409,-20.2372,1
21.7417,38.2657,-0.352328,491.74,502.24,-20.2371,1
21.75,38.3483,-0.352311,491.572,502.072,-20.2371,1
21.7583,38.4309,-0.352294,491.403,501.903,-20.237,1
21.7667,38.5135,-0.352277,491.234,501.734,-20.237,1
21.775,38.5962,-0.35226,491.066,501.566,-20.237,1
21.7833,38.6788,-0.352243,490.897,501.397,-20.237,1
21.7917,38.7614,-0.352226,490.729,501.229,-20.2369,1
21.8,38.844,-0.352209,490.56,501.06,-20.2369,1
21.8083,38.9266,-0.352192,490.391,500.891,-20.2369,1
21.8167,39.0092,-0.352175,490.223,500.723,-20.2369,1
21.825,39.0918,-0.352159,490.054,500.554,-20.2369,1
21.8333,39.1744,-0.352142,489.885,500.385,-20.2368,1
21.8417,39.257,-0.352125,489.717,500.217,-20.2368,1
21.85,39.3396,-0.352108,489.548,500.048,-20.2368,1
21.8583,39.4223,-0.352091,489.379,499.879,-20.2367,1
21.8667,39.5049,-0.352074,489.211,499.711,-20.2367,1
21.875,39.5875,-0.352057,489.042,499.542,-20.2367,1
21.8833,39.6701,-0.35204,488.873,499.373,-20.2366,1
21.8917,39.7527,-0.352023,488.705,499.205,-20.2366,1
21.9,39.8353,-0.352006,488.536,499.036,-20.2365,1
21.9083,39.9179,-0.351989,488.368,498.868,-20.2364,1
21.9167,40.0005,-0.351972,488.199,498.699,-20.2363,1
21.925,40.0831,-0.351955,488.03,498.53,-20.2363,1
21.9333,40.1657,-0.351939,487.862,498.362,-20.2362,1
21.9417,40.2484,-0.351922,487.693,498.193,-20.2361,1
21.95,40.331,-0.351905,487.524,498.024,-20.236,1
21.9583,40.4136,-0.351888,487.356,497.856,-20.236,1
21.9667,40.4962,-0.351871,487.187,497.687,-20.2359,1
21.975,40.5788,-0.351854,487.018,497.518,-20.2359,1
21.9833,40.6614,-0.351837,486.85,497.35,-20.2358,1
21.9917,40.744,-0.35182,486.681,497.181,-20.2357,1
22,40.8266,-0.351803,486.513,497.013,-20.2357,1
22.0083,40.9092,-0.351786,486.344,496.844,-20.2356,1
22.0167,40.9918,-0.351769,486.175,496.675,-20.2356,1
22.025,41.0745,-0.351752,486.007,496.507,-20.2355,1
22.0333,41.1571,-0.351735,485.838,496.338,-20.2355,1
22.0417,41.2397,-0.351719,485.669,496.169,-20.2354,1
22.05,41.3223,-0.351702,485.501,496.001,-20.2354,1
22.0583,41.4049,-0.351685,485.332,495.832,-20.2353,1
22.0667,41.4875,-0.351668,485.164,495.664,-20.2353,1
22.075,41.5701,-0.351651,484.995,495.495,-20.2352,1
22.0833,41.6527,-0.351634,484.826,495.326,-20.2352,1
22.0917,41.7353,-0.351617,484.658,495.158,-20.2351,1
22.1,41.8179,-0.3516,484.489,494.989,-20.2351,1
22.1083,41.9006,-0.351583,484.32,494.82,-20.235,1
22.1167,41.9832,-0.351566,484.152,494.652,-20.235,1
22.125,42.0658,-0.351549,483.983,494.483,-20.2349,1
22.1333,42.1484,-0.351532,483.815,494.315,-20.2349,1
22.1417,42.231,-0.351516,483.646,494.146,-20.2349,1
22.15,42.3136,-0.351499,483.477,493.977,-20.2348,1
22.1583,42.3962,-0.351482,483.309,493.809,-20.2348,1
22.1667,42.4788,-0.351465,483.14,493.64,-20.2348,1
22.175,42.5614,-0.351448,482.971,493.471,-20.2348,1
22.1833,42.644,-0.351431,482.803,493.303,-20.2348,1
22.1917,42.7267,-0.351414,482.634,493.134,-20.2347,1
22.2,42.8093,-0.351397,482.466,492.966,-20.2347,1
22.2083,42.8919,-0.35138,482.297,492.797,-20.2347,1
22.2167,42.9745,-0.351363,482.128,492.628,-20.2347,1
22.225,43.0571,-0.351346,481.96,492.46,-20.2346,1
22.2333,43.1397,-0.351329,481.791,492.291,-20.2346,1
22.2417,43.2223,-0.351312,481.622,492.122,-20.2345,1
22.25,43.3049,-0.351296,481.454,491.954,-20.2345,1
22.2583,43.3875,-0.351279,481.285,491.785,-20.2344,1
22.2667,43.4701,-0.351262,481.117,491.617,-20.2344,1
22.275,43.5528,-0.351245,480.948,491.448,-20.2343,1
22.2833,43.6354,-0.351228,480.779,491.279,-20.2342,1
22.2917,43.718,-0.351211,480.611,491.111,-20.2341,1
22.3,43.8006,-0.351194,480.442,490.942,-20.2341,1
22.3083,43.8832,-0.351177,480.273,490.773,-20.234,1
22.3167,43.9658,-0.35116,480.105,490.605,-20.2339,1
22.325,44.0484,-0.351143,479.936,490.436,-20.2339,1
22.3333,44.131,-0.351126,479.768,490.268,-20.2338,1
22.3417,44.2136,-0.351109,479.599,490.099,-20.2338,1
22.35,44.2962,-0.351092,479.43,489.93,-20.2337,1
22.3583,44.3789,-0.351076,479.262,489.762,-20.2336,1
22.3667,44.4615,-0.351059,479.093,489.593,-20.2336,1
22.375,44.5441,-0.351042,478.925,489.425,-20.2335,1
22.3833,44.6267,-0.351025,478.756,489.256,-20.2335,1
22.3917,44.7093,-0.351008,478.587,489.087,-20.2334,1
22.4,44.7919,-0.350991,478.419,488.919,-20.2334,1
22.4083,44.8745,-0.350974,478.25,488.75,-20.2333,1
22.4167,44.9571,-0.350957,478.081,488.581,-20.2333,1
22.425,45.0397,-0.35094,477.913,488.413,-20.2332,1
22.4333,45.1223,-0.350923,477.744,488.244,-20.2331,1
22.4417,45.205,-0.350906,477.576,488.076,-20.2331,1
22.45,45.2876,-0.350889,477.407,487.907,-20.233,1
22.4583,45.3702,-0.350873,477.238,487.738,-20.233,1
22.4667,45.4528,-0.350856,477.07,487.57,-20.2329,1
22.475,45.5354,-0.350839,476.901,487.401,-20.2329,1
22.4833,45.618,-0.350822,476.733,487.233,-20.2328,1
22.4917,45.7006,-0.350805,476.564,487.064,-20.2328,1
22.5,45.7832,-0.350788,476.395,486.895,-20.2327,1
22.5083,45.8658,-0.350771,476.227,486.727,-20.2327,1
22.5167,45.9485,-0.350754,476.058,486.558,-20.2327,1
22.525,46.0311,-0.350737,475.89,486.39,-20.2327,1
22.5333,46.1137,-0.35072,475.721,486.221,-20.2326,1
22.5417,46.1963,-0.350703,475.552,486.052,-20.2326,1
22.55,46.2789,-0.350686,475.384,485.884,-20.2326,1
22.5583,46.3615,-0.35067,475.215,485.715,-20.2326,1
22.5667,46.4441,-0.350653,475.047,485.547,-20.2326,1
22.575,46.5267,-0.350636,474.878,485.378,-20.2325,1
22.5833,46.6093,-0.350619,474.709,485.209,-20.2325,1
22.5917,46.6919,-0.350602,474.541,485.041,-20.2325,1
22.6,46.7746,-0.350585,474.372,484.872,-20.2324,1
22.6083,46.8572,-0.350568,474.203,484.703,-20.2324,1
22.6167,46.9398,-0.350551,474.035,484.535,-20.2323,1
22.625,47.0224,-0.350534,473.866,484.366,-20.2323,1
22.6333,47.105,-0.350517,473.698,484.198,-20.2322,1
22.6417,47.1876,-0.3505,473.529,484.029,-20.2321,1
22.65,47.2702,-0.350483,473.36,483.86,-20.2321,1
22.6583,47.3528,-0.350467,473.192,483.692,-20.232,1
22.6667,47.4354,-0.35045,473.023,483.523,-20.2319,1
22.675,47.518,-0.350433,472.855,483.355,-20.2319,1
22.6833,47.6007,-0.350416,472.686,483.186,-20.2318,1
22.6917,47.6833,-0.350399,472.517,483.017,-20.2317,1
22.7,47.7659,-0.350382,472.349,482.849,-20.2317,1
22.7083,47.8485,-0.350365,472.18,482.68,-20.2316,1
22.7167,47.9311,-0.350348,472.012,482.512,-20.2316,1
22.725,48.0137,-0.350331,471.843,482.343,-20.2315,1
22.7333,48.0963,-0.350314,471.674,482.174,-20.2315,1
22.7417,48.1789,-0.350297,471.506,482.006,-20.2314,1
22.75,48.2615,-0.35028,471.337,481.837,-20.2314,1
22.7583,48.3441,-0.350264,471.169,481.669,-20.2313,1
22.7667,48.4268,-0.350247,471,481.5,-20.2312,1
22.775,48.5094,-0.35023,470.832,481.332,-20.2312,1
22.7833,48.592,-0.350213,470.663,481.163,-20.2311,1
22.7917,48.6746,-0.350196,470.494,480.994,-20.231,1
22.8,48.7572,-0.350179,470.326,480.826,-20.231,1
22.8083,48.8398,-0.350162,470.157,480.657,-20.2309,1
22.8167,48.9224,-0.350145,469.989,480.489,-20.2308,1
22.825,49.005,-0.350128,469.82,480.32,-20.2308,1
22.8333,49.0876,-0.350111,469.651,480.151,-20.2307,1
22.8417,49.1703,-0.350094,469.483,479.983,-20.2307,1
22.85,49.2529,-0.350077,469.314,479.814,-20.2306,1
22.8583,49.3355,-0.350061,469.146,479.646,-20.2306,1
22.8667,49.4181,-0.350044,468.977,479.477,-20.2306,1
22.875,49.5007,-0.350027,468.808,479.308,-20.2305,1
22.8833,49.5833,-0.35001,468.64,479.14,-20.2305,1
22.8917,49.6659,-0.349993,468.471,478.971,-20.2305,1
22.9,49.7485,-0.349976,468.303,478.803,-20.2305,1
22.9083,49.8311,-0.349959,468.134,478.634,-20.2304,1
22.9167,49.9137,-0.349942,467.965,478.465,-20.2304,1
22.925,49.9964,-0.349925,467.797,478.297,-20.2304,1
22.9333,50.079,-0.349908,467.628,478.128,-20.2304,1
22.9417,50.1616,-0.349891,467.46,477.96,-20.2303,1
22.95,50.2442,-0.349874,467.291,477.791,-20.2303,1
22.9583,50.3268,-0.349858,467.123,477.623,-20.2303,1
22.9667,50.4094,-0.349841,466.954,477.454,-20.2302,1
22.975,50.492,-0.349824,466.785,477.285,-20.2302,1
22.9833,50.5746,-0.349807,466.617,477.117,-20.2301,1
22.9917,50.6572,-0.34979,466.448,476.948,-20.2301,1
23,50.7398,-0.349773,466.28,476.78,-20.23,1
23.0083,50.8225,-0.349756,466.111,476.611,-20.2299,1
23.0167,50.9051,-0.349739,465.942,476.442,-20.2299,1
23.025,50.9877,-0.349722,465.774,476.274,-20.2298,1
23.0333,51.0703,-0.349705,465.605,476.105,-20.2298,1
23.0417,51.1529,-0.349688,465.437,475.937,-20.2297,1
23.05,51.2355,-0.349671,465.268,475.768,-20.2296,1
23.0583,51.3181,-0.349655,465.1,475.6,-20.2296,1
23.0667,51.4007,-0.349638,464.931,475.431,-20.2295,1
23.075,51.4833,-0.349621,464.762,475.262,-20.2295,1
23.0833,51.5659,-0.349604,464.594,475.094,-20.2294,1
23.0917,51.6486,-0.349587,464.425,474.925,-20.2293,1
23.1,51.7312,-0.34957,464.257,474.757,-20.2293,1
23.1083,51.8138,-0.349553,464.088,474.588,-20.2292,1
23.1167,51.8964,-0.349536,463.919,474.419,-20.2292,1
23.125,51.979,-0.349519,463.751,474.251,-20.2291,1
23.1333,52.0616,-0.349502,463.582,474.082,-20.229,1
23.1417,52.1442,-0.349485,463.414,473.914,-20.2289,1
23.15,52.2268,-0.349469,463.245,473.745,-20.2289,1
23.1583,52.3094,-0.349452,463.077,473.577,-20.2288,1
23.1667,52.3921,-0.349435,462.908,473.408,-20.2287,1
23.175,52.4747,-0.349418,462.739,473.239,-20.2287,1
23.1833,52.5573,-0.349401,462.571,473.071,-20.2286,1
23.1917,52.6399,-0.349384,462.402,472.902,-20.2285,1
23.2,52.7225,-0.349367,462.234,472.734,-20.2285,1
23.2083,52.8051,-0.34935,462.065,472.565,-20.2284,1
23.2167,52.8877,-0.349333,461.897,472.397,-20.2284,1
23.225,52.9703,-0.349316,461.728,472.228,-20.2284,1
23.2333,53.0529,-0.349299,461.559,472.059,-20.2283,1
23.2417,53.1355,-0.349283,461.391,471.891,-20.2283,1
23.25,53.2182,-0.349266,461.222,471.722,-20.2283,1
23.2583,53.3008,-0.349249,461.054,471.554,-20.2283,1
23.2667,53.3834,-0.349232,460.885,471.385,-20.2282,1
23.275,53.466,-0.349215,460.717,471.217,-20.2282,1
23.2833,53.5486,-0.349198,460.548,471.048,-20.2282,1
23.2917,53.6312,-0.349181,460.379,470.879,-20.2282,1
23.3,53.7138,-0.349164,460.211,470.711,-20.2281,1
23.3083,53.7964,-0.349147,460.042,470.542,-20.2281,1
23.3167,53.879,-0.34913,459.874,470.374,-20.2281,1
23.325,53.9616,-0.349113,459.705,470.205,-20.228,1
23.3333,54.0443,-0.349096,459.537,470.037,-20.228,1
23.3417,54.1269,-0.34908,459.368,469.868,-20.2279,1
23.35,54.2095,-0.349063,459.2,469.7,-20.2279,1
23.3583,54.2921,-0.349046,459.031,469.531,-20.2278,1
23.3667,54.3747,-0.349029,458.862,469.362,-20.2278,1
23.375,54.4573,-0.349012,458.694,469.194,-20.2277,1
23.3833,54.5399,-0.348995,458.525,469.025,-20.2276,1
23.3917,54.6225,-0.348978,458.357,468.857,-20.2276,1
23.4,54.7051,-0.348961,458.188,468.688,-20.2275,1
23.4083,54.7878,-0.348944,458.02,468.52,-20.2275,1
23.4167,54.8704,-0.348927,457.851,468.351,-20.2274,1
23.425,54.953,-0.34891,457.682,468.182,-20.2274,1
23.4333,55.0356,-0.348894,457.514,468.014,-20.2273,1
23.4417,55.1182,-0.348877,457.345,467.845,-20.2272,1
23.45,55.2008,-0.34886,457.177,467.677,-20.2272,1
23.4583,55.2834,-0.348843,457.008,467.508,-20.2271,1
23.4667,55.366,-0.348826,456.84,467.34,-20.227,1
23.475,55.4486,-0.348809,456.671,467.171,-20.227,1
23.4833,55.5312,-0.348792,456.503,467.003,-20.2269,1
23.4917,55.6139,-0.348775,456.334,466.834,-20.2268,1
23.5,55.6965,-0.348758,456.165,466.665,-20.2267,1
23.5083,55.7791,-0.348741,455.997,466.497,-20.2267,1
23.5167,55.8617,-0.348724,455.828,466.328,-20.2266,1
23.525,55.9443,-0.348708,455.66,466.16,-20.2265,1
23.5333,56.0269,-0.348691,455.491,465.991,-20.2264,1
23.5417,56.1095,-0.348674,455.323,465.823,-20.2264,1
23.55,56.1921,-0.348657,455.154,465.654,-20.2263,1
23.5583,56.2747,-0.34864,454.986,465.486,-20.2262,1
23.5667,56.3574,-0.348623,454.817,465.317,-20.2262,1
23.575,56.44,-0.348606,454.648,465.148,-20.2262,1
23.5833,56.5226,-0.348589,454.48,464.98,-20.2261,1
23.5917,56.6052,-0.348572,454.311,464.811,-20.2261,1
23.6,56.6878,-0.348555,454.143,464.643,-20.2261,1
23.6083,56.7704,-0.348538,453.974,464.474,-20.226,1
23.6167,56.853,-0.348522,453.806,464.306,-20.226,1
23.625,56.9356,-0.348505,453.637,464.137,-20.226,1
23.6333,57.0182,-0.348488,453.469,463.969,-20.226,1
23.6417,57.1008,-0.348471,453.3,463.8,-20.226,1
23.65,57.1835,-0.348454,453.131,463.631,-20.2259,1
23.6583,57.2661,-0.348437,452.963,463.463,-20.2259,1
23.6667,57.3487,-0.34842,452.794,463.294,-20.2259,1
23.675,57.4313,-0.348403,452.626,463.126,-20.2258,1
23.6833,57.5139,-0.348386,452.457,462.957,-20.2258,1
23.6917,57.5965,-0.348369,452.289,462.789,-20.2258,1
23.7,57.6791,-0.348352,452.12,462.62,-20.2257,1
23.7083,57.7617,-0.348336,451.952,462.452,-20.2257,1
23.7167,57.8443,-0.348319,451.783,462.283,-20.2256,1
23.725,57.927,-0.348302,451.615,462.115,-20.2255,1
23.7333,58.0096,-0.348285,451.446,461.946,-20.2255,1
23.7417,58.0922,-0.348268,451.277,461.777,-20.2254,1
23.75,58.1748,-0.348251,451.109,461.609,-20.2254,1
23.7583,58.2574,-0.348234,450.94,461.44,-20.2253,1
23.7667,58.34,-0.348217,450.772,461.272,-20.2252,1
23.775,58.4226,-0.3482,450.603,461.103,-20.2252,1
23.7833,58.5052,-0.348183,450.435,460.935,-20.2251,1
23.7917,58.5878,-0.348166,450.266,460.766,-20.2251,1
23.8,58.6704,-0.34815,450.098,460.598,-20.225,1
23.8083,58.7531,-0.348133,449.929,460.429,-20.2249,1
23.8167,58.8357,-0.348116,449.761,460.261,-20.2249,1
23.825,58.9183,-0.348099,449.592,460.092,-20.2248,1
23.8333,59.0009,-0.348082,449.423,459.923,-20.2247,1
23.8417,59.0835,-0.348065,449.255,459.755,-20.2246,1
23.85,59.1661,-0.348048,449.086,459.586,-20.2246,1
23.8583,59.2487,-0.348031,448.918,459.418,-20.2245,1
23.8667,59.3313,-0.348014,448.749,459.249,-20.2244,1
23.875,59.4139,-0.347997,448.581,459.081,-20.2243,1
23.8833,59.4966,-0.347981,448.412,458.912,-20.2243,1
23.8917,59.5792,-0.347964,448.244,458.744,-20.2242,1
23.9,59.6618,-0.347947,448.075,458.575,-20.2241,1
23.9083,59.7444,-0.34793,447.907,458.407,-20.224,1
23.9167,59.827,-0.347913,447.738,458.238,-20.224,1
23.925,59.9096,-0.347896,447.57,458.07,-20.2239,1
23.9333,59.9922,-0.347879,447.401,457.901,-20.2239,1
23.9417,60.0748,-0.347862,447.232,457.732,-20.2239,1
23.95,60.1574,-0.347845,447.064,457.564,-20.2239,1
23.9583,60.24,-0.347828,446.895,457.395,-20.2238,1
23.9667,60.3227,-0.347811,446.727,457.227,-20.2238,1
23.975,60.4053,-0.347795,446.558,457.058,-20.2238,1
23.9833,60.4879,-0.347778,446.39,456.89,-20.2238,1
23.9917,60.5705,-0.347761,446.221,456.721,-20.2238,1
24,60.6531,-0.347744,446.053,456.553,-20.2238,1
24.0083,60.7357,-0.347727,445.884,456.384,-20.2237,1
24.0167,60.8183,-0.34771,445.716,456.216,-20.2237,1
24.025,60.9009,-0.347693,445.547,456.047,-20.2237,1
24.0333,60.9835,-0.347676,445.379,455.879,-20.2237,1
24.0417,61.0662,-0.347659,445.21,455.71,-20.2236,1
24.05,61.1488,-0.347642,445.042,455.542,-20.2236,1
24.0583,61.2314,-0.347625,444.873,455.373,-20.2235,1
24.0667,61.314,-0.347609,444.704,455.204,-20.2235,1
24.075,61.3966,-0.347592,444.536,455.036,-20.2234,1
24.0833,61.4792,-0.347575,444.367,454.867,-20.2234,1
24.0917,61.5618,-0.347558,444.199,454.699,-20.2233,1
24.1,61.6444,-0.347541,444.03,454.53,-20.2232,1
24.1083,61.727,-0.347524,443.862,454.362,-20.2232,1
24.1167,61.8096,-0.347507,443.693,454.193,-20.2231,1
24.125,61.8923,-0.34749,443.525,454.025,-20.223,1
24.1333,61.9749,-0.347473,443.356,453.856,-20.223,1
24.1417,62.0575,-0.347456,443.188,453.688,-20.2229,1
24.15,62.1401,-0.34744,443.019,453.519,-20.2228,1
24.1583,62.2227,-0.347423,442.851,453.351,-20.2228,1
24.1667,62.3053,-0.347406,442.682,453.182,-20.2227,1
24.175,62.3879,-0.347389,442.514,453.014,-20.2226,1
24.1833,62.4705,-0.347372,442.345,452.845,-20.2226,1
24.1917,62.5531,-0.347355,442.177,452.677,-20.2225,1
24.2,62.6358,-0.347338,442.008,452.508,-20.2224,1
24.2083,62.7184,-0.347321,441.84,452.34,-20.2224,1
24.2167,62.801,-0.347304,441.671,452.171,-20.2223,1
24.225,62.8836,-0.347287,441.503,452.003,-20.2222,1
24.2333,62.9662,-0.347271,441.334,451.834,-20.2221,1
24.2417,63.0488,-0.347254,441.165,451.665,-20.2221,1
24.25,63.1314,-0.347237,440.997,451.497,-20.222,1
24.2583,63.214,-0.34722,440.828,451.328,-20.2219,1
24.2667,63.2966,-0.347203,440.66,451.16,-20.2218,1
24.275,63.3792,-0.347186,440.491,450.991,-20.2217,1
24.2833,63.4619,-0.347169,440.323,450.823,-20.2216,1
24.2917,63.5445,-0.347152,440.154,450.654,-20.2217,1
24.3,63.6271,-0.347135,439.986,450.486,-20.2218,1
24.3083,63.7097,-0.347118,439.817,450.317,-20.2218,1
24.3167,63.7923,-0.347101,439.649,450.149,-20.2218,1
24.325,63.8749,-0.347085,439.48,449.98,-20.2219,1
24.3333,63.9575,-0.347068,439.312,449.812,-20.2219,1
24.3417,64.0401,-0.347051,439.143,449.643,-20.2219,1
24.35,64.1227,-0.347034,438.975,449.475,-20.2219,1
24.3583,64.2054,-0.347017,438.806,449.306,-20.2219,1
24.3667,64.288,-0.347,438.638,449.138,-20.2219,1
24.375,64.3706,-0.346983,438.469,448.969,-20.2218,1
24.3833,64.4532,-0.346966,438.301,448.801,-20.2218,1
24.3917,64.5358,-0.346949,438.132,448.632,-20.2218,1
24.4,64.6184,-0.346932,437.964,448.464,-20.2218,1
24.4083,64.701,-0.346916,437.795,448.295,-20.2217,1
24.4167,64.7836,-0.346899,437.627,448.127,-20.2217,1
24.425,64.8662,-0.346882,437.458,447.958,-20.2216,1
24.4333,64.9488,-0.346865,437.29,447.79,-20.2216,1
24.4417,65.0315,-0.346848,437.121,447.621,-20.2215,1
24.45,65.1141,-0.346831,436.953,447.453,-20.2214,1
24.4583,65.1967,-0.346814,436.784,447.284,-20.2214,1
24.4667,65.2793,-0.346797,436.616,447.116,-20.2213,1
24.475,65.3619,-0.34678,436.447,446.947,-20.2212,1
24.4833,65.4445,-0.346763,436.279,446.779,-20.2211,1
24.4917,65.5271,-0.346747,436.11,446.61,-20.221,1
24.5,65.6097,-0.34673,435.942,446.442,-20.221,1
24.5083,65.6923,-0.346713,435.773,446.273,-20.2209,1
24.5167,65.775,-0.346696,435.605,446.105,-20.2208,1
24.525,65.8576,-0.346679,435.436,445.936,-20.2207,1
24.5333,65.9402,-0.346662,435.267,445.767,-20.2207,1
24.5417,66.0228,-0.346645,435.099,445.599,-20.2206,1
24.55,66.1054,-0.346628,434.93,445.43,-20.2205,1
24.5583,66.188,-0.346611,434.762,445.262,-20.2204,1
24.5667,66.2706,-0.346594,434.593,445.093,-20.2203,1
24.575,66.3532,-0.346578,434.425,444.925,-20.2203,1
24.5833,66.4358,-0.346561,434.256,444.756,-20.2202,1
24.5917,66.5185,-0.346544,434.088,444.588,-20.2201,1
24.6,66.6011,-0.346527,433.919,444.419,-20.22,1
24.6083,66.6837,-0.34651,433.751,444.251,-20.22,1
24.6167,66.7663,-0.346493,433.582,444.082,-20.2199,1
24.625,66.8489,-0.346476,433.414,443.914,-20.2198,1
24.6333,66.9315,-0.346459,433.245,443.745,-20.2197,1
24.6417,67.0141,-0.346442,433.077,443.577,-20.2196,1
24.65,67.0967,-0.346425,432.908,443.408,-20.2196,1
24.6583,67.1793,-0.346409,432.74,443.24,-20.2195,1
24.6667,67.2619,-0.346392,432.571,443.071,-20.2194,1
24.675,67.3446,-0.346375,432.403,442.903,-20.2194,1
24.6833,67.4272,-0.346358,432.234,442.734,-20.2194,1
24.6917,67.5098,-0.346341,432.066,442.566,-20.2194,1
24.7,67.5924,-0.346324,431.897,442.397,-20.2194,1
24.7083,67.675,-0.346307,431.729,442.229,-20.2194,1
24.7167,67.7576,-0.34629,431.56,442.06,-20.2194,1
24.725,67.8402,-0.346273,431.392,441.892,-20.2194,1
24.7333,67.9228,-0.346256,431.224,441.724,-20.2195,1
24.7417,68.0054,-0.34624,431.055,441.555,-20.2195,1
24.75,68.0881,-0.346223,430.887,441.387,-20.2195,1
24.7583,68.1707,-0.346206,430.718,441.218,-20.2195,1
24.7667,68.2533,-0.346189,430.55,441.05,-20.2195,1
24.775,68.3359,-0.346172,430.381,440.881,-20.2195,1
24.7833,68.4185,-0.346155,430.213,440.713,-20.2195,1
24.7917,68.5011,-0.346138,430.044,440.544,-20.2195,1
24.8,68.5837,-0.346121,429.876,440.376,-20.2194,1
