Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Body_Accel_X_ft_s2,Body_Accel_Y_ft_s2,Body_Accel_Z_ft_s2,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft,Roll_deg,Pitch_deg,Yaw_deg,P_rad_s,Q_rad_s,R_rad_s,RACS_Cant_deg,RACS_Cmd_deg
35.405,-46.3968,-79.8319,569.813,1118.09,-21.4703,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,573.094,-0.0846514,89.1754,305.595,1.67307e-13,4.76306e-07,3.15216e-07,0.125,0
35.41,-46.3986,-79.775,569.706,1117.99,-21.4703,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.987,-0.0846512,89.1754,305.595,1.67307e-13,4.76306e-07,3.15216e-07,0.125,0
35.415,-46.4004,-79.7181,569.598,1117.88,-21.4703,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.879,-0.0846511,89.1754,305.595,1.67306e-13,4.76306e-07,3.15216e-07,0.125,0
35.42,-46.4023,-79.6611,569.491,1117.77,-21.4702,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.772,-0.0846509,89.1754,305.595,1.67306e-13,4.76306e-07,3.15216e-07,0.125,0
35.425,-46.4041,-79.6042,569.384,1117.66,-21.4702,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.665,-0.0846507,89.1754,305.595,1.67306e-13,4.76306e-07,3.15216e-07,0.125,0
35.43,-46.4059,-79.5473,569.276,1117.56,-21.4702,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.557,-0.0846505,89.1754,305.595,1.67305e-13,4.76306e-07,3.15216e-07,0.125,0
35.435,-46.4077,-79.4903,569.169,1117.45,-21.4702,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.45,-0.0846503,89.1754,305.595,1.67305e-13,4.76306e-07,3.15216e-07,0.125,0
35.44,-46.4095,-79.4334,569.062,1117.34,-21.4701,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.342,-0.0846502,89.1754,305.595,1.67304e-13,4.76305e-07,3.15216e-07,0.125,0
35.445,-46.4113,-79.3765,568.954,1117.24,-21.4701,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.235,-0.08465,89.1754,305.595,1.67304e-13,4.76305e-07,3.15216e-07,0.125,0
35.45,-46.4131,-79.3196,568.847,1117.13,-21.4701,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.128,-0.0846498,89.1754,305.595,1.67303e-13,4.76305e-07,3.15216e-07,0.125,0
35.455,-46.415,-79.2626,568.74,1117.02,-21.47,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,572.02,-0.0846496,89.1754,305.595,1.67303e-13,4.76305e-07,3.15216e-07,0.125,0
35.46,-46.4168,-79.2057,568.632,1116.91,-21.47,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.913,-0.0846495,89.1754,305.595,1.67303e-13,4.76305e-07,3.15216e-07,0.125,0
35.465,-46.4186,-79.1488,568.525,1116.81,-21.47,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.806,-0.0846493,89.1754,305.595,1.67302e-13,4.76305e-07,3.15216e-07,0.125,0
35.47,-46.4204,-79.0918,568.418,1116.7,-21.4699,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.698,-0.0846491,89.1754,305.595,1.67302e-13,4.76305e-07,3.15216e-07,0.125,0
35.475,-46.4222,-79.0349,568.31,1116.59,-21.4699,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.591,-0.0846489,89.1754,305.595,1.67301e-13,4.76305e-07,3.15216e-07,0.125,0
35.48,-46.424,-78.978,568.203,1116.48,-21.4699,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.484,-0.0846487,89.1754,305.595,1.67301e-13,4.76304e-07,3.15215e-07,0.125,0
35.485,-46.4258,-78.921,568.095,1116.38,-21.4698,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.376,-0.0846486,89.1754,305.595,1.67301e-13,4.76304e-07,3.15215e-07,0.125,0
35.49,-46.4277,-78.8641,567.988,1116.27,-21.4698,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.269,-0.0846484,89.1754,305.595,1.673e-13,4.76304e-07,3.15215e-07,0.125,0
35.495,-46.4295,-78.8072,567.881,1116.16,-21.4698,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.162,-0.0846482,89.1754,305.595,1.673e-13,4.76304e-07,3.15215e-07,0.125,0
35.5,-46.4313,-78.7503,567.773,1116.05,-21.4697,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,571.054,-0.084648,89.1754,305.595,1.67299e-13,4.76304e-07,3.15215e-07,0.125,0
35.505,-46.4331,-78.6933,567.666,1115.95,-21.4697,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.947,-0.0846478,89.1754,305.595,1.67299e-13,4.76304e-07,3.15215e-07,0.125,0
35.51,-46.4349,-78.6364,567.559,1115.84,-21.4697,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.84,-0.0846477,89.1754,305.595,1.67299e-13,4.76304e-07,3.15215e-07,0.125,0
35.515,-46.4367,-78.5795,567.451,1115.73,-21.4696,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.732,-0.0846475,89.1754,305.595,1.67298e-13,4.76304e-07,3.15215e-07,0.125,0
35.52,-46.4385,-78.5225,567.344,1115.62,-21.4696,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.625,-0.0846473,89.1754,305.595,1.67298e-13,4.76303e-07,3.15215e-07,0.125,0
35.525,-46.4404,-78.4656,567.237,1115.52,-21.4696,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.518,-0.0846471,89.1754,305.595,1.67297e-13,4.76303e-07,3.15215e-07,0.125,0
35.53,-46.4422,-78.4087,567.129,1115.41,-21.4695,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.41,-0.084647,89.1754,305.595,1.67297e-13,4.76303e-07,3.15215e-07,0.125,0
35.535,-46.444,-78.3517,567.022,1115.3,-21.4695,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.303,-0.0846468,89.1754,305.595,1.67297e-13,4.76303e-07,3.15215e-07,0.125,0
35.54,-46.4458,-78.2948,566.915,1115.2,-21.4695,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.195,-0.0846466,89.1754,305.595,1.67296e-13,4.76303e-07,3.15215e-07,0.125,0
35.545,-46.4476,-78.2379,566.807,1115.09,-21.4695,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,570.088,-0.0846464,89.1754,305.595,1.67296e-13,4.76303e-07,3.15215e-07,0.125,0
35.55,-46.4494,-78.181,566.7,1114.98,-21.4694,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.981,-0.0846462,89.1754,305.595,1.67295e-13,4.76303e-07,3.15215e-07,0.125,0
35.555,-46.4512,-78.124,566.593,1114.87,-21.4694,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.873,-0.0846461,89.1754,305.595,1.67295e-13,4.76303e-07,3.15215e-07,0.125,0
35.56,-46.4531,-78.0671,566.485,1114.77,-21.4694,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.766,-0.0846459,89.1754,305.595,1.67294e-13,4.76302e-07,3.15215e-07,0.125,0
35.565,-46.4549,-78.0102,566.378,1114.66,-21.4693,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.659,-0.0846457,89.1754,305.595,1.67294e-13,4.76302e-07,3.15215e-07,0.125,0
35.57,-46.4567,-77.9532,566.271,1114.55,-21.4693,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.551,-0.0846455,89.1754,305.595,1.67294e-13,4.76302e-07,3.15215e-07,0.125,0
35.575,-46.4585,-77.8963,566.163,1114.44,-21.4693,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.444,-0.0846454,89.1754,305.595,1.67293e-13,4.76302e-07,3.15215e-07,0.125,0
35.58,-46.4603,-77.8394,566.056,1114.34,-21.4692,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.337,-0.0846452,89.1754,305.595,1.67293e-13,4.76302e-07,3.15215e-07,0.125,0
35.585,-46.4621,-77.7824,565.948,1114.23,-21.4692,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.229,-0.084645,89.1754,305.595,1.67292e-13,4.76302e-07,3.15215e-07,0.125,0
35.59,-46.4639,-77.7255,565.841,1114.12,-21.4692,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.122,-0.0846448,89.1754,305.595,1.67292e-13,4.76302e-07,3.15215e-07,0.125,0
35.595,-46.4658,-77.6686,565.734,1114.01,-21.4691,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,569.015,-0.0846446,89.1754,305.595,1.67292e-13,4.76302e-07,3.15215e-07,0.125,0
35.6,-46.4676,-77.6117,565.626,1113.91,-21.4691,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.907,-0.0846445,89.1754,305.595,1.67291e-13,4.76301e-07,3.15215e-07,0.125,0
35.605,-46.4694,-77.5547,565.519,1113.8,-21.4691,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.8,-0.0846443,89.1754,305.595,1.67291e-13,4.76301e-07,3.15214e-07,0.125,0
35.61,-46.4712,-77.4978,565.412,1113.69,-21.469,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.693,-0.0846441,89.1754,305.595,1.6729e-13,4.76301e-07,3.15214e-07,0.125,0
35.615,-46.473,-77.4409,565.304,1113.59,-21.469,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.585,-0.0846439,89.1754,305.595,1.6729e-13,4.76301e-07,3.15214e-07,0.125,0
35.62,-46.4748,-77.3839,565.197,1113.48,-21.469,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.478,-0.0846437,89.1754,305.595,1.6729e-13,4.76301e-07,3.15214e-07,0.125,0
35.625,-46.4766,-77.327,565.09,1113.37,-21.4689,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.371,-0.0846436,89.1754,305.595,1.67289e-13,4.76301e-07,3.15214e-07,0.125,0
35.63,-46.4785,-77.2701,564.982,1113.26,-21.4689,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.263,-0.0846434,89.1754,305.595,1.67289e-13,4.76301e-07,3.15214e-07,0.125,0
35.635,-46.4803,-77.2132,564.875,1113.16,-21.4689,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.156,-0.0846432,89.1754,305.595,1.67288e-13,4.763e-07,3.15214e-07,0.125,0
35.64,-46.4821,-77.1562,564.768,1113.05,-21.4688,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,568.049,-0.084643,89.1754,305.595,1.67288e-13,4.763e-07,3.15214e-07,0.125,0
35.645,-46.4839,-77.0993,564.66,1112.94,-21.4688,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.941,-0.0846429,89.1754,305.595,1.67288e-13,4.763e-07,3.15214e-07,0.125,0
35.65,-46.4857,-77.0424,564.553,1112.83,-21.4688,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.834,-0.0846427,89.1754,305.595,1.67287e-13,4.763e-07,3.15214e-07,0.125,0
35.655,-46.4875,-76.9854,564.446,1112.73,-21.4687,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.727,-0.0846425,89.1754,305.595,1.67287e-13,4.763e-07,3.15214e-07,0.125,0
35.66,-46.4893,-76.9285,564.338,1112.62,-21.4687,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.619,-0.0846423,89.1754,305.595,1.67286e-13,4.763e-07,3.15214e-07,0.125,0
35.665,-46.4912,-76.8716,564.231,1112.51,-21.4687,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.512,-0.0846421,89.1754,305.595,1.67286e-13,4.763e-07,3.15214e-07,0.125,0
35.67,-46.493,-76.8146,564.124,1112.4,-21.4687,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.404,-0.084642,89.1754,305.595,1.67286e-13,4.763e-07,3.15214e-07,0.125,0
35.675,-46.4948,-76.7577,564.016,1112.3,-21.4686,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.297,-0.0846418,89.1754,305.595,1.67285e-13,4.76299e-07,3.15214e-07,0.125,0
35.68,-46.4966,-76.7008,563.909,1112.19,-21.4686,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.19,-0.0846416,89.1754,305.595,1.67285e-13,4.76299e-07,3.15214e-07,0.125,0
35.685,-46.4984,-76.6439,563.802,1112.08,-21.4686,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,567.082,-0.0846414,89.1754,305.595,1.67284e-13,4.76299e-07,3.15214e-07,0.125,0
35.69,-46.5002,-76.5869,563.694,1111.98,-21.4685,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.975,-0.0846413,89.1754,305.595,1.67284e-13,4.76299e-07,3.15214e-07,0.125,0
35.695,-46.502,-76.53,563.587,1111.87,-21.4685,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.868,-0.0846411,89.1754,305.595,1.67283e-13,4.76299e-07,3.15214e-07,0.125,0
35.7,-46.5039,-76.4731,563.48,1111.76,-21.4685,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.76,-0.0846409,89.1754,305.595,1.67283e-13,4.76299e-07,3.15214e-07,0.125,0
35.705,-46.5057,-76.4161,563.372,1111.65,-21.4684,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.653,-0.0846407,89.1754,305.595,1.67283e-13,4.76299e-07,3.15214e-07,0.125,0
35.71,-46.5075,-76.3592,563.265,1111.55,-21.4684,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.546,-0.0846405,89.1754,305.595,1.67282e-13,4.76299e-07,3.15214e-07,0.125,0
35.715,-46.5093,-76.3023,563.158,1111.44,-21.4684,32.1497,32.1464,1.04872e-06,-0.459947,1,0,39.7932,14.446,566.438,-0.0846404,89.1754,305.595,1.67282e-13,4.76298e-07,3.15214e-07,0.125,0
35.72,-46.5111,-76.2453,563.05,1111.33,-21.4683,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,566.331,-0.0846402,89.1754,305.595,1.67281e-13,4.76298e-07,3.15214e-07,0.125,0
35.725,-46.5129,-76.1884,562.943,1111.22,-21.4683,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,566.224,-0.08464,89.1754,305.595,1.67281e-13,4.76298e-07,3.15214e-07,0.125,0
35.73,-46.5147,-76.1315,562.836,1111.12,-21.4683,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,566.116,-0.0846398,89.1754,305.595,1.67281e-13,4.76298e-07,3.15214e-07,0.125,0
35.735,-46.5166,-76.0746,562.728,1111.01,-21.4682,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,566.009,-0.0846396,89.1754,305.595,1.6728e-13,4.76298e-07,3.15213e-07,0.125,0
35.74,-46.5184,-76.0176,562.621,1110.9,-21.4682,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.902,-0.0846395,89.1754,305.595,1.6728e-13,4.76298e-07,3.15213e-07,0.125,0
35.745,-46.5202,-75.9607,562.513,1110.79,-21.4682,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.794,-0.0846393,89.1754,305.595,1.67279e-13,4.76298e-07,3.15213e-07,0.125,0
35.75,-46.522,-75.9038,562.406,1110.69,-21.4681,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.687,-0.0846391,89.1754,305.595,1.67279e-13,4.76298e-07,3.15213e-07,0.125,0
35.755,-46.5238,-75.8468,562.299,1110.58,-21.4681,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.58,-0.0846389,89.1754,305.595,1.67279e-13,4.76297e-07,3.15213e-07,0.125,0
35.76,-46.5256,-75.7899,562.191,1110.47,-21.4681,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.472,-0.0846388,89.1754,305.595,1.67278e-13,4.76297e-07,3.15213e-07,0.125,0
35.765,-46.5274,-75.733,562.084,1110.36,-21.468,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.365,-0.0846386,89.1754,305.595,1.67278e-13,4.76297e-07,3.15213e-07,0.125,0
35.77,-46.5293,-75.676,561.977,1110.26,-21.468,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.258,-0.0846384,89.1754,305.595,1.67277e-13,4.76297e-07,3.15213e-07,0.125,0
35.775,-46.5311,-75.6191,561.869,1110.15,-21.468,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.15,-0.0846382,89.1754,305.595,1.67277e-13,4.76297e-07,3.15213e-07,0.125,0
35.78,-46.5329,-75.5622,561.762,1110.04,-21.468,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,565.043,-0.084638,89.1754,305.595,1.67277e-13,4.76297e-07,3.15213e-07,0.125,0
35.785,-46.5347,-75.5053,561.655,1109.94,-21.4679,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.936,-0.0846379,89.1754,305.595,1.67276e-13,4.76297e-07,3.15213e-07,0.125,0
35.79,-46.5365,-75.4483,561.547,1109.83,-21.4679,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.828,-0.0846377,89.1754,305.595,1.67276e-13,4.76296e-07,3.15213e-07,0.125,0
35.795,-46.5383,-75.3914,561.44,1109.72,-21.4679,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.721,-0.0846375,89.1754,305.595,1.67275e-13,4.76296e-07,3.15213e-07,0.125,0
35.8,-46.5401,-75.3345,561.333,1109.61,-21.4678,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.614,-0.0846373,89.1754,305.595,1.67275e-13,4.76296e-07,3.15213e-07,0.125,0
35.805,-46.542,-75.2775,561.225,1109.51,-21.4678,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.506,-0.0846372,89.1754,305.595,1.67275e-13,4.76296e-07,3.15213e-07,0.125,0
35.81,-46.5438,-75.2206,561.118,1109.4,-21.4678,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.399,-0.084637,89.1754,305.595,1.67274e-13,4.76296e-07,3.15213e-07,0.125,0
35.815,-46.5456,-75.1637,561.011,1109.29,-21.4677,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.292,-0.0846368,89.1754,305.595,1.67274e-13,4.76296e-07,3.15213e-07,0.125,0
35.82,-46.5474,-75.1068,560.903,1109.18,-21.4677,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.184,-0.0846366,89.1754,305.595,1.67273e-13,4.76296e-07,3.15213e-07,0.125,0
35.825,-46.5492,-75.0498,560.796,1109.08,-21.4677,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,564.077,-0.0846364,89.1754,305.595,1.67273e-13,4.76296e-07,3.15213e-07,0.125,0
35.83,-46.551,-74.9929,560.689,1108.97,-21.4676,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.97,-0.0846363,89.1754,305.595,1.67273e-13,4.76295e-07,3.15213e-07,0.125,0
35.835,-46.5528,-74.936,560.581,1108.86,-21.4676,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.862,-0.0846361,89.1754,305.595,1.67272e-13,4.76295e-07,3.15213e-07,0.125,0
35.84,-46.5547,-74.879,560.474,1108.75,-21.4676,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.755,-0.0846359,89.1754,305.595,1.67272e-13,4.76295e-07,3.15213e-07,0.125,0
35.845,-46.5565,-74.8221,560.367,1108.65,-21.4675,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.648,-0.0846357,89.1754,305.595,1.67271e-13,4.76295e-07,3.15213e-07,0.125,0
35.85,-46.5583,-74.7652,560.259,1108.54,-21.4675,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.54,-0.0846356,89.1754,305.595,1.67271e-13,4.76295e-07,3.15213e-07,0.125,0
35.855,-46.5601,-74.7082,560.152,1108.43,-21.4675,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.433,-0.0846354,89.1754,305.595,1.67271e-13,4.76295e-07,3.15213e-07,0.125,0
35.86,-46.5619,-74.6513,560.045,1108.33,-21.4674,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.326,-0.0846352,89.1754,305.595,1.6727e-13,4.76295e-07,3.15212e-07,0.125,0
35.865,-46.5637,-74.5944,559.937,1108.22,-21.4674,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.218,-0.084635,89.1754,305.595,1.6727e-13,4.76295e-07,3.15212e-07,0.125,0
35.87,-46.5655,-74.5375,559.83,1108.11,-21.4674,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.111,-0.0846348,89.1754,305.595,1.67269e-13,4.76294e-07,3.15212e-07,0.125,0
35.875,-46.5674,-74.4805,559.723,1108,-21.4673,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,563.004,-0.0846347,89.1754,305.595,1.67269e-13,4.76294e-07,3.15212e-07,0.125,0
35.88,-46.5692,-74.4236,559.615,1107.9,-21.4673,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.896,-0.0846345,89.1754,305.595,1.67268e-13,4.76294e-07,3.15212e-07,0.125,0
35.885,-46.571,-74.3667,559.508,1107.79,-21.4673,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.789,-0.0846343,89.1754,305.595,1.67268e-13,4.76294e-07,3.15212e-07,0.125,0
35.89,-46.5728,-74.3097,559.401,1107.68,-21.4672,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.682,-0.0846341,89.1754,305.595,1.67268e-13,4.76294e-07,3.15212e-07,0.125,0
35.895,-46.5746,-74.2528,559.293,1107.57,-21.4672,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.574,-0.0846339,89.1754,305.595,1.67267e-13,4.76294e-07,3.15212e-07,0.125,0
35.9,-46.5764,-74.1959,559.186,1107.47,-21.4672,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.467,-0.0846338,89.1754,305.595,1.67267e-13,4.76294e-07,3.15212e-07,0.125,0
35.905,-46.5782,-74.1389,559.079,1107.36,-21.4672,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.359,-0.0846336,89.1754,305.595,1.67266e-13,4.76294e-07,3.15212e-07,0.125,0
35.91,-46.5801,-74.082,558.971,1107.25,-21.4671,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.252,-0.0846334,89.1754,305.595,1.67266e-13,4.76293e-07,3.15212e-07,0.125,0
35.915,-46.5819,-74.0251,558.864,1107.14,-21.4671,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.145,-0.0846332,89.1754,305.595,1.67266e-13,4.76293e-07,3.15212e-07,0.125,0
35.92,-46.5837,-73.9682,558.757,1107.04,-21.4671,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,562.037,-0.0846331,89.1754,305.595,1.67265e-13,4.76293e-07,3.15212e-07,0.125,0
35.925,-46.5855,-73.9112,558.649,1106.93,-21.467,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,561.93,-0.0846329,89.1754,305.595,1.67265e-13,4.76293e-07,3.15212e-07,0.125,0
35.93,-46.5873,-73.8543,558.542,1106.82,-21.467,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,561.823,-0.0846327,89.1754,305.595,1.67264e-13,4.76293e-07,3.15212e-07,0.125,0
35.935,-46.5891,-73.7974,558.435,1106.72,-21.467,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,561.715,-0.0846325,89.1754,305.595,1.67264e-13,4.76293e-07,3.15212e-07,0.125,0
35.94,-46.5909,-73.7404,558.327,1106.61,-21.4669,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,561.608,-0.0846323,89.1754,305.595,1.67264e-13,4.76293e-07,3.15212e-07,0.125,0
35.945,-46.5928,-73.6835,558.22,1106.5,-21.4669,32.1497,32.1464,1.04871e-06,-0.459947,1,0,39.7932,14.446,561.501,-0.0846322,89.1754,305.595,1.67263e-13,4.76292e-07,3.15212e-07,0.125,0
35.95,-46.5946,-73.6266,558.113,1106.39,-21.4669,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,561.393,-0.084632,89.1754,305.595,1.67263e-13,4.76292e-07,3.15212e-07,0.125,0
35.955,-46.5964,-73.5696,558.005,1106.29,-21.4668,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,561.286,-0.0846318,89.1754,305.595,1.67262e-13,4.76292e-07,3.15212e-07,0.125,0
35.96,-46.5982,-73.5127,557.898,1106.18,-21.4668,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,561.179,-0.0846316,89.1754,305.595,1.67262e-13,4.76292e-07,3.15212e-07,0.125,0
35.965,-46.6,-73.4558,557.791,1106.07,-21.4668,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,561.071,-0.0846315,89.1754,305.595,1.67262e-13,4.76292e-07,3.15212e-07,0.125,0
35.97,-46.6018,-73.3989,557.683,1105.96,-21.4667,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,560.964,-0.0846313,89.1754,305.595,1.67261e-13,4.76292e-07,3.15212e-07,0.125,0
35.975,-46.6036,-73.3419,557.576,1105.86,-21.4667,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,560.857,-0.0846311,89.1754,305.595,1.67261e-13,4.76292e-07,3.15212e-07,0.125,0
35.98,-46.6055,-73.285,557.469,1105.75,-21.4667,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,560.749,-0.0846309,89.1754,305.595,1.6726e-13,4.76292e-07,3.15211e-07,0.125,0
35.985,-46.6073,-73.2281,557.361,1105.64,-21.4666,32.1497,32.1464,1.04871e-06,-0.459948,1,0,39.7932,14.446,560.642,-0.0846307,89.1754,305.595,1.6726e-13,4.76291e-07,3.15211e-07,0.125,0
