Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft
54.655,37.9021,-1.53273,159.292,164.292,-12.2292,32.1455,1,1,54.2958,44.9599,164.292
54.66,37.9019,-1.53272,159.231,164.231,-12.2292,32.1455,1,1,54.2958,44.9599,164.231
54.665,37.9017,-1.53272,159.17,164.17,-12.2292,32.1455,1,1,54.2958,44.9599,164.17
54.67,37.9015,-1.53272,159.109,164.109,-12.2292,32.1455,1,1,54.2958,44.9599,164.109
54.675,37.9013,-1.53271,159.048,164.048,-12.2291,32.1455,1,1,54.2958,44.9599,164.048
54.68,37.9011,-1.53271,158.987,163.987,-12.2291,32.1455,1,1,54.2958,44.9599,163.987
54.685,37.9009,-1.53271,158.926,163.926,-12.2291,32.1455,1,1,54.2958,44.9599,163.926
54.69,37.9007,-1.53271,158.864,163.864,-12.2291,32.1455,1,1,54.2958,44.9599,163.864
54.695,37.9005,-1.5327,158.803,163.803,-12.2291,32.1455,1,1,54.2958,44.9599,163.803
54.7,37.9003,-1.5327,158.742,163.742,-12.2291,32.1455,1,1,54.2958,44.9599,163.742
54.705,37.9001,-1.5327,158.681,163.681,-12.2291,32.1455,1,1,54.2958,44.9599,163.681
54.71,37.8999,-1.5327,158.62,163.62,-12.2291,32.1455,1,1,54.2958,44.9599,163.62
54.715,37.8998,-1.53269,158.559,163.559,-12.2291,32.1455,1,1,54.2958,44.9599,163.559
54.72,37.8996,-1.53269,158.498,163.498,-12.229,32.1455,1,1,54.2958,44.9599,163.498
54.725,37.8994,-1.53269,158.436,163.436,-12.229,32.1455,1,1,54.2958,44.9599,163.436
54.73,37.8992,-1.53268,158.375,163.375,-12.229,32.1455,1,1,54.2958,44.9599,163.375
54.735,37.899,-1.53268,158.314,163.314,-12.229,32.1455,1,1,54.2958,44.9599,163.314
54.74,37.8988,-1.53268,158.253,163.253,-12.229,32.1455,1,1,54.2958,44.9599,163.253
54.745,37.8986,-1.53268,158.192,163.192,-12.229,32.1455,1,1,54.2958,44.9599,163.192
54.75,37.8984,-1.53267,158.131,163.131,-12.229,32.1455,1,1,54.2958,44.9599,163.131
54.755,37.8982,-1.53267,158.07,163.07,-12.229,32.1455,1,1,54.2958,44.9599,163.07
54.76,37.898,-1.53267,158.008,163.008,-12.229,32.1455,1,1,54.2958,44.9599,163.008
54.765,37.8978,-1.53266,157.947,162.947,-12.2289,32.1455,1,1,54.2958,44.9599,162.947
54.77,37.8976,-1.53266,157.886,162.886,-12.2289,32.1455,1,1,54.2958,44.9599,162.886
54.775,37.8974,-1.53266,157.825,162.825,-12.2289,32.1455,1,1,54.2958,44.9599,162.825
54.78,37.8973,-1.53266,157.764,162.764,-12.2289,32.1455,1,1,54.2958,44.9599,162.764
54.785,37.8971,-1.53265,157.703,162.703,-12.2289,32.1455,1,1,54.2958,44.9599,162.703
54.79,37.8969,-1.53265,157.642,162.642,-12.2289,32.1455,1,1,54.2958,44.9599,162.642
54.795,37.8967,-1.53265,157.58,162.58,-12.2289,32.1455,1,1,54.2958,44.9599,162.58
54.8,37.8965,-1.53265,157.519,162.519,-12.2289,32.1455,1,1,54.2958,44.9599,162.519
54.805,37.8963,-1.53264,157.458,162.458,-12.2289,32.1455,1,1,54.2958,44.9599,162.458
54.81,37.8961,-1.53264,157.397,162.397,-12.2288,32.1455,1,1,54.2958,44.9599,162.397
54.815,37.8959,-1.53264,157.336,162.336,-12.2288,32.1455,1,1,54.2958,44.9599,162.336
54.82,37.8957,-1.53263,157.275,162.275,-12.2288,32.1455,1,1,54.2958,44.9599,162.275
54.825,37.8955,-1.53263,157.214,162.214,-12.2288,32.1456,1,1,54.2958,44.9599,162.214
54.83,37.8953,-1.53263,157.152,162.152,-12.2288,32.1456,1,1,54.2958,44.9599,162.152
54.835,37.8951,-1.53263,157.091,162.091,-12.2288,32.1455,1,1,54.2958,44.9599,162.091
54.84,37.8949,-1.53262,157.03,162.03,-12.2288,32.1456,1,1,54.2958,44.9599,162.03
54.845,37.8948,-1.53262,156.969,161.969,-12.2288,32.1455,1,1,54.2958,44.9599,161.969
54.85,37.8946,-1.53262,156.908,161.908,-12.2288,32.1456,1,1,54.2958,44.9599,161.908
54.855,37.8944,-1.53261,156.847,161.847,-12.2287,32.1456,1,1,54.2958,44.9599,161.847
54.86,37.8942,-1.53261,156.786,161.786,-12.2287,32.1456,1,1,54.2958,44.9599,161.786
54.865,37.894,-1.53261,156.724,161.724,-12.2287,32.1456,1,1,54.2958,44.9599,161.724
54.87,37.8938,-1.53261,156.663,161.663,-12.2287,32.1456,1,1,54.2958,44.9599,161.663
54.875,37.8936,-1.5326,156.602,161.602,-12.2287,32.1456,1,1,54.2958,44.9599,161.602
54.88,37.8934,-1.5326,156.541,161.541,-12.2287,32.1456,1,1,54.2958,44.9599,161.541
54.885,37.8932,-1.5326,156.48,161.48,-12.2287,32.1456,1,1,54.2958,44.9599,161.48
54.89,37.893,-1.5326,156.419,161.419,-12.2287,32.1456,1,1,54.2958,44.9599,161.419
54.895,37.8928,-1.53259,156.358,161.358,-12.2287,32.1456,1,1,54.2958,44.9599,161.358
54.9,37.8926,-1.53259,156.296,161.296,-12.2286,32.1456,1,1,54.2958,44.9599,161.296
54.905,37.8924,-1.53259,156.235,161.235,-12.2286,32.1456,1,1,54.2958,44.9599,161.235
54.91,37.8923,-1.53258,156.174,161.174,-12.2286,32.1456,1,1,54.2958,44.9599,161.174
54.915,37.8921,-1.53258,156.113,161.113,-12.2286,32.1456,1,1,54.2958,44.9599,161.113
54.92,37.8919,-1.53258,156.052,161.052,-12.2286,32.1456,1,1,54.2958,44.9599,161.052
54.925,37.8917,-1.53258,155.991,160.991,-12.2286,32.1456,1,1,54.2958,44.9599,160.991
54.93,37.8915,-1.53257,155.93,160.93,-12.2286,32.1456,1,1,54.2958,44.9599,160.93
54.935,37.8913,-1.53257,155.868,160.868,-12.2286,32.1456,1,1,54.2958,44.9599,160.868
54.94,37.8911,-1.53257,155.807,160.807,-12.2286,32.1456,1,1,54.2958,44.9599,160.807
54.945,37.8909,-1.53256,155.746,160.746,-12.2285,32.1456,1,1,54.2958,44.9599,160.746
54.95,37.8907,-1.53256,155.685,160.685,-12.2285,32.1456,1,1,54.2958,44.9599,160.685
54.955,37.8905,-1.53256,155.624,160.624,-12.2285,32.1456,1,1,54.2958,44.9599,160.624
54.96,37.8903,-1.53256,155.563,160.563,-12.2285,32.1456,1,1,54.2958,44.9599,160.563
54.965,37.8901,-1.53255,155.502,160.502,-12.2285,32.1456,1,1,54.2958,44.9599,160.502
54.97,37.8899,-1.53255,155.44,160.44,-12.2285,32.1456,1,1,54.2958,44.9599,160.44
54.975,37.8898,-1.53255,155.379,160.379,-12.2285,32.1456,1,1,54.2958,44.9599,160.379
54.98,37.8896,-1.53255,155.318,160.318,-12.2285,32.1456,1,1,54.2958,44.9599,160.318
54.985,37.8894,-1.53254,155.257,160.257,-12.2285,32.1456,1,1,54.2958,44.9599,160.257
54.99,37.8892,-1.53254,155.196,160.196,-12.2285,32.1456,1,1,54.2958,44.9599,160.196
54.995,37.889,-1.53254,155.135,160.135,-12.2284,32.1456,1,1,54.2958,44.9599,160.135
55,37.8888,-1.53253,155.074,160.074,-12.2284,32.1456,1,1,54.2958,44.9599,160.074
55.005,37.8886,-1.53253,155.012,160.012,-12.2284,32.1456,1,1,54.2958,44.9599,160.012
55.01,37.8884,-1.53253,154.951,159.951,-12.2284,32.1456,1,1,54.2958,44.9599,159.951
55.015,37.8882,-1.53253,154.89,159.89,-12.2284,32.1456,1,1,54.2958,44.9599,159.89
55.02,37.888,-1.53252,154.829,159.829,-12.2284,32.1456,1,1,54.2958,44.9599,159.829
55.025,37.8878,-1.53252,154.768,159.768,-12.2284,32.1456,1,1,54.2958,44.9599,159.768
55.03,37.8876,-1.53252,154.707,159.707,-12.2284,32.1456,1,1,54.2958,44.9599,159.707
55.035,37.8874,-1.53251,154.646,159.646,-12.2284,32.1456,1,1,54.2958,44.9599,159.646
55.04,37.8873,-1.53251,154.584,159.584,-12.2283,32.1456,1,1,54.2958,44.9599,159.584
55.045,37.8871,-1.53251,154.523,159.523,-12.2283,32.1456,1,1,54.2958,44.9599,159.523
55.05,37.8869,-1.53251,154.462,159.462,-12.2283,32.1456,1,1,54.2958,44.9599,159.462
55.055,37.8867,-1.5325,154.401,159.401,-12.2283,32.1456,1,1,54.2958,44.9599,159.401
55.06,37.8865,-1.5325,154.34,159.34,-12.2283,32.1456,1,1,54.2958,44.9599,159.34
55.065,37.8863,-1.5325,154.279,159.279,-12.2283,32.1456,1,1,54.2958,44.9599,159.279
55.07,37.8861,-1.5325,154.218,159.218,-12.2283,32.1456,1,1,54.2958,44.9599,159.218
55.075,37.8859,-1.53249,154.156,159.156,-12.2283,32.1456,1,1,54.2958,44.9599,159.156
55.08,37.8857,-1.53249,154.095,159.095,-12.2283,32.1456,1,1,54.2958,44.9599,159.095
55.085,37.8855,-1.53249,154.034,159.034,-12.2282,32.1456,1,1,54.2958,44.9599,159.034
55.09,37.8853,-1.53248,153.973,158.973,-12.2282,32.1456,1,1,54.2958,44.9599,158.973
55.095,37.8851,-1.53248,153.912,158.912,-12.2282,32.1456,1,1,54.2958,44.9599,158.912
55.1,37.8849,-1.53248,153.851,158.851,-12.2282,32.1456,1,1,54.2958,44.9599,158.851
55.105,37.8848,-1.53248,153.79,158.79,-12.2282,32.1456,1,1,54.2958,44.9599,158.79
55.11,37.8846,-1.53247,153.728,158.728,-12.2282,32.1456,1,1,54.2958,44.9599,158.728
55.115,37.8844,-1.53247,153.667,158.667,-12.2282,32.1456,1,1,54.2958,44.9599,158.667
55.12,37.8842,-1.53247,153.606,158.606,-12.2282,32.1456,1,1,54.2958,44.9599,158.606
55.125,37.884,-1.53247,153.545,158.545,-12.2282,32.1456,1,1,54.2958,44.9599,158.545
55.13,37.8838,-1.53246,153.484,158.484,-12.2281,32.1456,1,1,54.2958,44.9599,158.484
55.135,37.8836,-1.53246,153.423,158.423,-12.2281,32.1456,1,1,54.2958,44.9599,158.423
55.14,37.8834,-1.53246,153.362,158.362,-12.2281,32.1456,1,1,54.2958,44.9599,158.362
55.145,37.8832,-1.53245,153.3,158.3,-12.2281,32.1456,1,1,54.2958,44.9599,158.3
55.15,37.883,-1.53245,153.239,158.239,-12.2281,32.1456,1,1,54.2958,44.9599,158.239
55.155,37.8828,-1.53245,153.178,158.178,-12.2281,32.1456,1,1,54.2958,44.9599,158.178
55.16,37.8826,-1.53245,153.117,158.117,-12.2281,32.1456,1,1,54.2958,44.9599,158.117
55.165,37.8824,-1.53244,153.056,158.056,-12.2281,32.1456,1,1,54.2958,44.9599,158.056
55.17,37.8822,-1.53244,152.995,157.995,-12.2281,32.1456,1,1,54.2958,44.9599,157.995
55.175,37.8821,-1.53244,152.934,157.934,-12.228,32.1456,1,1,54.2958,44.9599,157.934
55.18,37.8819,-1.53243,152.872,157.872,-12.228,32.1456,1,1,54.2958,44.9599,157.872
55.185,37.8817,-1.53243,152.811,157.811,-12.228,32.1456,1,1,54.2958,44.9599,157.811
55.19,37.8815,-1.53243,152.75,157.75,-12.228,32.1456,1,1,54.2958,44.9599,157.75
55.195,37.8813,-1.53243,152.689,157.689,-12.228,32.1456,1,1,54.2958,44.9599,157.689
55.2,37.8811,-1.53242,152.628,157.628,-12.228,32.1456,1,1,54.2958,44.9599,157.628
55.205,37.8809,-1.53242,152.567,157.567,-12.228,32.1456,1,1,54.2958,44.9599,157.567
55.21,37.8807,-1.53242,152.506,157.506,-12.228,32.1456,1,1,54.2958,44.9599,157.506
55.215,37.8805,-1.53242,152.444,157.444,-12.228,32.1456,1,1,54.2958,44.9599,157.444
55.22,37.8803,-1.53241,152.383,157.383,-12.2279,32.1456,1,1,54.2958,44.9599,157.383
55.225,37.8801,-1.53241,152.322,157.322,-12.2279,32.1456,1,1,54.2958,44.9599,157.322
55.23,37.8799,-1.53241,152.261,157.261,-12.2279,32.1456,1,1,54.2958,44.9599,157.261
55.235,37.8797,-1.5324,152.2,157.2,-12.2279,32.1456,1,1,54.2958,44.9599,157.2
55.24,37.8796,-1.5324,152.139,157.139,-12.2279,32.1456,1,1,54.2958,44.9599,157.139
55.245,37.8794,-1.5324,152.078,157.078,-12.2279,32.1456,1,1,54.2958,44.9599,157.078
55.25,37.8792,-1.5324,152.016,157.016,-12.2279,32.1456,1,1,54.2958,44.9599,157.016
55.255,37.879,-1.53239,151.955,156.955,-12.2279,32.1456,1,1,54.2958,44.9599,156.955
55.26,37.8788,-1.53239,151.894,156.894,-12.2279,32.1456,1,1,54.2958,44.9599,156.894
55.265,37.8786,-1.53239,151.833,156.833,-12.2279,32.1456,1,1,54.2958,44.9599,156.833
55.27,37.8784,-1.53238,151.772,156.772,-12.2278,32.1456,1,1,54.2958,44.9599,156.772
55.275,37.8782,-1.53238,151.711,156.711,-12.2278,32.1456,1,1,54.2958,44.9599,156.711
55.28,37.878,-1.53238,151.65,156.65,-12.2278,32.1456,1,1,54.2958,44.9599,156.65
55.285,37.8778,-1.53238,151.588,156.588,-12.2278,32.1456,1,1,54.2958,44.9599,156.588
55.29,37.8776,-1.53237,151.527,156.527,-12.2278,32.1456,1,1,54.2958,44.9599,156.527
55.295,37.8774,-1.53237,151.466,156.466,-12.2278,32.1456,1,1,54.2958,44.9599,156.466
55.3,37.8772,-1.53237,151.405,156.405,-12.2278,32.1456,1,1,54.2958,44.9599,156.405
55.305,37.8771,-1.53237,151.344,156.344,-12.2278,32.1456,1,1,54.2958,44.9599,156.344
55.31,37.8769,-1.53236,151.283,156.283,-12.2278,32.1456,1,1,54.2958,44.9599,156.283
55.315,37.8767,-1.53236,151.222,156.222,-12.2277,32.1456,1,1,54.2958,44.9599,156.222
55.32,37.8765,-1.53236,151.161,156.161,-12.2277,32.1456,1,1,54.2958,44.9599,156.161
55.325,37.8763,-1.53235,151.099,156.099,-12.2277,32.1456,1,1,54.2958,44.9599,156.099
55.33,37.8761,-1.53235,151.038,156.038,-12.2277,32.1456,1,1,54.2958,44.9599,156.038
55.335,37.8759,-1.53235,150.977,155.977,-12.2277,32.1456,1,1,54.2958,44.9599,155.977
55.34,37.8757,-1.53235,150.916,155.916,-12.2277,32.1456,1,1,54.2958,44.9599,155.916
55.345,37.8755,-1.53234,150.855,155.855,-12.2277,32.1456,1,1,54.2958,44.9599,155.855
55.35,37.8753,-1.53234,150.794,155.794,-12.2277,32.1456,1,1,54.2958,44.9599,155.794
55.355,37.8751,-1.53234,150.733,155.733,-12.2277,32.1456,1,1,54.2958,44.9599,155.733
55.36,37.8749,-1.53233,150.671,155.671,-12.2276,32.1456,1,1,54.2958,44.9599,155.671
55.365,37.8747,-1.53233,150.61,155.61,-12.2276,32.1456,1,1,54.2958,44.9599,155.61
55.37,37.8746,-1.53233,150.549,155.549,-12.2276,32.1456,1,1,54.2958,44.9599,155.549
55.375,37.8744,-1.53233,150.488,155.488,-12.2276,32.1456,1,1,54.2958,44.9599,155.488
55.38,37.8742,-1.53232,150.427,155.427,-12.2276,32.1456,1,1,54.2958,44.9599,155.427
55.385,37.874,-1.53232,150.366,155.366,-12.2276,32.1456,1,1,54.2958,44.9599,155.366
55.39,37.8738,-1.53232,150.305,155.305,-12.2276,32.1456,1,1,54.2958,44.9599,155.305
55.395,37.8736,-1.53232,150.243,155.243,-12.2276,32.1456,1,1,54.2958,44.9599,155.243
55.4,37.8734,-1.53231,150.182,155.182,-12.2276,32.1456,1,1,54.2958,44.9599,155.182
55.405,37.8732,-1.53231,150.121,155.121,-12.2275,32.1456,1,1,54.2958,44.9599,155.121
55.41,37.873,-1.53231,150.06,155.06,-12.2275,32.1456,1,1,54.2958,44.9599,155.06
55.415,37.8728,-1.5323,149.999,154.999,-12.2275,32.1456,1,1,54.2958,44.9599,154.999
55.42,37.8726,-1.5323,149.938,154.938,-12.2275,32.1456,1,1,54.2958,44.9599,154.938
55.425,37.8724,-1.5323,149.877,154.877,-12.2275,32.1456,1,1,54.2958,44.9599,154.877
55.43,37.8722,-1.5323,149.815,154.815,-12.2275,32.1456,1,1,54.2958,44.9599,154.815
55.435,37.8721,-1.53229,149.754,154.754,-12.2275,32.1456,1,1,54.2958,44.9599,154.754
55.44,37.8719,-1.53229,149.693,154.693,-12.2275,32.1456,1,1,54.2958,44.9599,154.693
55.445,37.8717,-1.53229,149.632,154.632,-12.2275,32.1456,1,1,54.2958,44.9599,154.632
55.45,37.8715,-1.53229,149.571,154.571,-12.2274,32.1456,1,1,54.2958,44.9599,154.571
55.455,37.8713,-1.53228,149.51,154.51,-12.2274,32.1456,1,1,54.2958,44.9599,154.51
55.46,37.8711,-1.53228,149.449,154.449,-12.2274,32.1456,1,1,54.2958,44.9599,154.449
55.465,37.8709,-1.53228,149.387,154.387,-12.2274,32.1456,1,1,54.2958,44.9599,154.388
55.47,37.8707,-1.53227,149.326,154.326,-12.2274,32.1456,1,1,54.2958,44.9599,154.326
55.475,37.8705,-1.53227,149.265,154.265,-12.2274,32.1456,1,1,54.2958,44.9599,154.265
55.48,37.8703,-1.53227,149.204,154.204,-12.2274,32.1456,1,1,54.2958,44.9599,154.204
55.485,37.8701,-1.53227,149.143,154.143,-12.2274,32.1456,1,1,54.2958,44.9599,154.143
55.49,37.8699,-1.53226,149.082,154.082,-12.2274,32.1456,1,1,54.2958,44.9599,154.082
55.495,37.8697,-1.53226,149.021,154.021,-12.2273,32.1456,1,1,54.2958,44.9599,154.021
55.5,37.8696,-1.53226,148.96,153.96,-12.2273,32.1456,1,1,54.2958,44.9599,153.96
55.505,37.8694,-1.53225,148.898,153.898,-12.2273,32.1456,1,1,54.2958,44.9599,153.898
55.51,37.8692,-1.53225,148.837,153.837,-12.2273,32.1456,1,1,54.2958,44.9599,153.837
55.515,37.869,-1.53225,148.776,153.776,-12.2273,32.1456,1,1,54.2958,44.9599,153.776
55.52,37.8688,-1.53225,148.715,153.715,-12.2273,32.1456,1,1,54.2958,44.9599,153.715
55.525,37.8686,-1.53224,148.654,153.654,-12.2273,32.1456,1,1,54.2958,44.9599,153.654
55.53,37.8684,-1.53224,148.593,153.593,-12.2273,32.1456,1,1,54.2958,44.9599,153.593
55.535,37.8682,-1.53224,148.532,153.532,-12.2273,32.1456,1,1,54.2958,44.9599,153.532
55.54,37.868,-1.53224,148.47,153.47,-12.2273,32.1456,1,1,54.2958,44.9599,153.47
55.545,37.8678,-1.53223,148.409,153.409,-12.2272,32.1456,1,1,54.2958,44.9599,153.409
55.55,37.8676,-1.53223,148.348,153.348,-12.2272,32.1456,1,1,54.2958,44.9599,153.348
55.555,37.8674,-1.53223,148.287,153.287,-12.2272,32.1456,1,1,54.2958,44.9599,153.287
55.56,37.8672,-1.53222,148.226,153.226,-12.2272,32.1456,1,1,54.2958,44.9599,153.226
55.565,37.8671,-1.53222,148.165,153.165,-12.2272,32.1456,1,1,54.2958,44.9599,153.165
55.57,37.8669,-1.53222,148.104,153.104,-12.2272,32.1456,1,1,54.2958,44.9599,153.104
55.575,37.8667,-1.53222,148.042,153.042,-12.2272,32.1456,1,1,54.2958,44.9599,153.042
55.58,37.8665,-1.53221,147.981,152.981,-12.2272,32.1456,1,1,54.2958,44.9599,152.981
55.585,37.8663,-1.53221,147.92,152.92,-12.2272,32.1456,1,1,54.2958,44.9599,152.92
55.59,37.8661,-1.53221,147.859,152.859,-12.2271,32.1456,1,1,54.2958,44.9599,152.859
55.595,37.8659,-1.5322,147.798,152.798,-12.2271,32.1456,1,1,54.2958,44.9599,152.798
55.6,37.8657,-1.5322,147.737,152.737,-12.2271,32.1456,1,1,54.2958,44.9599,152.737
55.605,37.8655,-1.5322,147.676,152.676,-12.2271,32.1456,1,1,54.2958,44.9599,152.676
55.61,37.8653,-1.5322,147.615,152.615,-12.2271,32.1456,1,1,54.2958,44.9599,152.615
55.615,37.8651,-1.53219,147.553,152.553,-12.2271,32.1456,1,1,54.2958,44.9599,152.553
55.62,37.8649,-1.53219,147.492,152.492,-12.2271,32.1456,1,1,54.2958,44.9599,152.492
55.625,37.8647,-1.53219,147.431,152.431,-12.2271,32.1456,1,1,54.2958,44.9599,152.431
55.63,37.8646,-1.53219,147.37,152.37,-12.2271,32.1456,1,1,54.2958,44.9599,152.37
55.635,37.8644,-1.53218,147.309,152.309,-12.227,32.1456,1,1,54.2958,44.9599,152.309
55.64,37.8642,-1.53218,147.248,152.248,-12.227,32.1456,1,1,54.2958,44.9599,152.248
55.645,37.864,-1.53218,147.187,152.187,-12.227,32.1456,1,1,54.2958,44.9599,152.187
55.65,37.8638,-1.53217,147.125,152.125,-12.227,32.1456,1,1,54.2958,44.9599,152.125
55.655,37.8636,-1.53217,147.064,152.064,-12.227,32.1456,1,1,54.2958,44.9599,152.064
55.66,37.8634,-1.53217,147.003,152.003,-12.227,32.1456,1,1,54.2958,44.9599,152.003
55.665,37.8632,-1.53217,146.942,151.942,-12.227,32.1456,1,1,54.2958,44.9599,151.942
55.67,37.863,-1.53216,146.881,151.881,-12.227,32.1456,1,1,54.2958,44.9599,151.881
55.675,37.8628,-1.53216,146.82,151.82,-12.227,32.1456,1,1,54.2958,44.9599,151.82
55.68,37.8626,-1.53216,146.759,151.759,-12.2269,32.1456,1,1,54.2958,44.9599,151.759
55.685,37.8624,-1.53215,146.698,151.698,-12.2269,32.1456,1,1,54.2958,44.9599,151.698
55.69,37.8622,-1.53215,146.636,151.636,-12.2269,32.1456,1,1,54.2958,44.9599,151.636
55.695,37.8621,-1.53215,146.575,151.575,-12.2269,32.1456,1,1,54.2958,44.9599,151.575
55.7,37.8619,-1.53215,146.514,151.514,-12.2269,32.1456,1,1,54.2958,44.9599,151.514
55.705,37.8617,-1.53214,146.453,151.453,-12.2269,32.1456,1,1,54.2958,44.9599,151.453
55.71,37.8615,-1.53214,146.392,151.392,-12.2269,32.1456,1,1,54.2958,44.9599,151.392
55.715,37.8613,-1.53214,146.331,151.331,-12.2269,32.1456,1,1,54.2958,44.9599,151.331
55.72,37.8611,-1.53214,146.27,151.27,-12.2269,32.1456,1,1,54.2958,44.9599,151.27
55.725,37.8609,-1.53213,146.208,151.208,-12.2268,32.1456,1,1,54.2958,44.9599,151.208
55.73,37.8607,-1.53213,146.147,151.147,-12.2268,32.1456,1,1,54.2958,44.9599,151.147
55.735,37.8605,-1.53213,146.086,151.086,-12.2268,32.1456,1,1,54.2958,44.9599,151.086
55.74,37.8603,-1.53212,146.025,151.025,-12.2268,32.1456,1,1,54.2958,44.9599,151.025
55.745,37.8601,-1.53212,145.964,150.964,-12.2268,32.1456,1,1,54.2958,44.9599,150.964
55.75,37.8599,-1.53212,145.903,150.903,-12.2268,32.1456,1,1,54.2958,44.9599,150.903
55.755,37.8597,-1.53212,145.842,150.842,-12.2268,32.1456,1,1,54.2958,44.9599,150.842
55.76,37.8596,-1.53211,145.78,150.78,-12.2268,32.1456,1,1,54.2958,44.9599,150.78
55.765,37.8594,-1.53211,145.719,150.719,-12.2268,32.1456,1,1,54.2958,44.9599,150.719
55.77,37.8592,-1.53211,145.658,150.658,-12.2267,32.1456,1,1,54.2958,44.9599,150.658
55.775,37.859,-1.53211,145.597,150.597,-12.2267,32.1456,1,1,54.2958,44.9599,150.597
55.78,37.8588,-1.5321,145.536,150.536,-12.2267,32.1456,1,1,54.2958,44.9599,150.536
55.785,37.8586,-1.5321,145.475,150.475,-12.2267,32.1456,1,1,54.2958,44.9599,150.475
55.79,37.8584,-1.5321,145.414,150.414,-12.2267,32.1456,1,1,54.2958,44.9599,150.414
55.795,37.8582,-1.53209,145.353,150.353,-12.2267,32.1456,1,1,54.2958,44.9599,150.353
55.8,37.858,-1.53209,145.291,150.291,-12.2267,32.1456,1,1,54.2958,44.9599,150.291
55.805,37.8578,-1.53209,145.23,150.23,-12.2267,32.1456,1,1,54.2958,44.9599,150.23
55.81,37.8576,-1.53209,145.169,150.169,-12.2267,32.1456,1,1,54.2958,44.9599,150.169
55.815,37.8574,-1.53208,145.108,150.108,-12.2267,32.1456,1,1,54.2958,44.9599,150.108
55.82,37.8572,-1.53208,145.047,150.047,-12.2266,32.1456,1,1,54.2958,44.9599,150.047
55.825,37.857,-1.53208,144.986,149.986,-12.2266,32.1456,1,1,54.2958,44.9599,149.986
55.83,37.8569,-1.53207,144.925,149.925,-12.2266,32.1456,1,1,54.2958,44.9599,149.925
55.835,37.8567,-1.53207,144.863,149.863,-12.2266,32.1456,1,1,54.2958,44.9599,149.863
55.84,37.8565,-1.53207,144.802,149.802,-12.2266,32.1456,1,1,54.2958,44.9599,149.802
55.845,37.8563,-1.53207,144.741,149.741,-12.2266,32.1456,1,1,54.2958,44.9599,149.741
55.85,37.8561,-1.53206,144.68,149.68,-12.2266,32.1456,1,1,54.2958,44.9599,149.68
55.855,37.8559,-1.53206,144.619,149.619,-12.2266,32.1456,1,1,54.2958,44.9599,149.619
55.86,37.8557,-1.53206,144.558,149.558,-12.2266,32.1456,1,1,54.2958,44.9599,149.558
55.865,37.8555,-1.53206,144.497,149.497,-12.2265,32.1456,1,1,54.2958,44.9599,149.497
55.87,37.8553,-1.53205,144.436,149.436,-12.2265,32.1456,1,1,54.2958,44.9599,149.436
55.875,37.8551,-1.53205,144.374,149.374,-12.2265,32.1456,1,1,54.2958,44.9599,149.374
55.88,37.8549,-1.53205,144.313,149.313,-12.2265,32.1456,1,1,54.2958,44.9599,149.313
55.885,37.8547,-1.53204,144.252,149.252,-12.2265,32.1456,1,1,54.2958,44.9599,149.252
55.89,37.8545,-1.53204,144.191,149.191,-12.2265,32.1456,1,1,54.2958,44.9599,149.191
55.895,37.8544,-1.53204,144.13,149.13,-12.2265,32.1456,1,1,54.2958,44.9599,149.13
55.9,37.8542,-1.53204,144.069,149.069,-12.2265,32.1456,1,1,54.2958,44.9599,149.069
55.905,37.854,-1.53203,144.008,149.008,-12.2265,32.1456,1,1,54.2958,44.9599,149.008
55.91,37.8538,-1.53203,143.946,148.946,-12.2264,32.1456,1,1,54.2958,44.9599,148.946
55.915,37.8536,-1.53203,143.885,148.885,-12.2264,32.1456,1,1,54.2958,44.9599,148.885
55.92,37.8534,-1.53202,143.824,148.824,-12.2264,32.1456,1,1,54.2958,44.9599,148.824
55.925,37.8532,-1.53202,143.763,148.763,-12.2264,32.1456,1,1,54.2958,44.9599,148.763
55.93,37.853,-1.53202,143.702,148.702,-12.2264,32.1456,1,1,54.2958,44.9599,148.702
55.935,37.8528,-1.53202,143.641,148.641,-12.2264,32.1456,1,1,54.2958,44.9599,148.641
55.94,37.8526,-1.53201,143.58,148.58,-12.2264,32.1456,1,1,54.2958,44.9599,148.58
55.945,37.8524,-1.53201,143.519,148.519,-12.2264,32.1456,1,1,54.2958,44.9599,148.519
55.95,37.8522,-1.53201,143.457,148.457,-12.2264,32.1456,1,1,54.2958,44.9599,148.457
55.955,37.852,-1.53201,143.396,148.396,-12.2263,32.1456,1,1,54.2958,44.9599,148.396
55.96,37.8519,-1.532,143.335,148.335,-12.2263,32.1456,1,1,54.2958,44.9599,148.335
55.965,37.8517,-1.532,143.274,148.274,-12.2263,32.1456,1,1,54.2958,44.9599,148.274
55.97,37.8515,-1.532,143.213,148.213,-12.2263,32.1456,1,1,54.2958,44.9599,148.213
55.975,37.8513,-1.53199,143.152,148.152,-12.2263,32.1456,1,1,54.2958,44.9599,148.152
55.98,37.8511,-1.53199,143.091,148.091,-12.2263,32.1456,1,1,54.2958,44.9599,148.091
55.985,37.8509,-1.53199,143.03,148.03,-12.2263,32.1456,1,1,54.2958,44.9599,148.03
55.99,37.8507,-1.53199,142.968,147.968,-12.2263,32.1456,1,1,54.2958,44.9599,147.968
